eventID,parentEventID,eventDate,country,locality,site,reef,Quadrat,decimalLongitude,decimalLatitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,geodeticDatum,photo
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5166 00054.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5169 00057.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5175 00062.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5178 00065.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5183 00070.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5186 00072.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5191 00075.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5194 00076.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5199 00077.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5202 00078.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5207 00080.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,,,,8,15,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5804 00406.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5875 00455.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5876 00456.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5877 00457.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5878 00458.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5886 00465.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5889 00466.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5890 00467.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5891 00468.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5893 00469.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5895 00470.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5896 00471.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5900 00474.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5902 00475.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5903 00476.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5904 00477.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5914 00478.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5915 00479.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5919 00480.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5920 00481.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5799 00402.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5800 00403.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5801 00404.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5807 00408.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5810 00409.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5811 00410.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5824 00416.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5825 00417.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5826 00418.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5827 00419.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5828 00420.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5829 00421.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5830 00422.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5831 00423.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5832 00424.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5833 00425.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5834 00426.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5835 00427.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5836 00428.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5837 00429.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5813 00412.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5864 00444.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5865 00445.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5866 00446.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5867 00447.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5868 00448.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5869 00449.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5870 00450.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5871 00451.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5872 00452.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5873 00453.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5874 00454.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5879 00459.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5880 00460.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5881 00461.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5882 00462.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5883 00463.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5884 00464.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5897 00472.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5898 00473.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5802 00405.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5806 00407.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5812 00411.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5816 00413.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5817 00414.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5818 00415.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5843 00430.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5844 00431.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5846 00432.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,2019-03-26,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID3,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5848 00433.JPG
